COUNTY,LAT,LONG,POPULATION,STATE,STATE_ABBREVIATION
Walker,33.8857273,-87.6716784,5002,Alabama,AL
Walker,34.7719406,-85.359193,5462,Georgia,GA
Walker,30.6402005,-95.5384317,5592,Texas,TX
Walla Walla,46.0604406,-118.883545,4893,Washington,WA
Wallace,38.9058648,-101.9752931,126,Kansas,KS
Waller,29.792687,-96.0122154,4474,Texas,TX
Wallowa,45.3846667,-117.4801381,323,Oregon,OR
Walsh,48.2022391,-97.8293976,691,North Dakota,ND
Walthall,31.124737,-90.1261641,937,Mississippi,MS
Walton,30.384938,-86.3454774,2647,Florida,FL
Walton,33.6559024,-83.6965808,3345,Georgia,GA
Walworth,45.4558223,-100.549592,344,South Dakota,SD
Walworth,42.5969896,-88.7518043,8669,Wisconsin,WI
Wapello,40.9574657,-92.6089099,2490,Iowa,IA
Ward,47.9707313,-101.8147679,4229,North Dakota,ND
Ward,31.3420397,-102.8684472,758,Texas,TX
Ware,31.1470802,-82.595623,2557,Georgia,GA
Warren,33.4921074,-82.7379943,369,Georgia,GA
Warren,40.7578554,-90.7606452,1386,Illinois,IL
Warren,40.1973481,-87.5270688,401,Indiana,IN
Warren,41.379081,-93.7750726,3490,Iowa,IA
Warren,36.8405534,-86.5766745,10313,Kentucky,KY
Warren,32.2240417,-90.8571323,3502,Mississippi,MS
Warren,38.6610182,-91.0869055,2071,Missouri,MO
Warren,40.7082233,-75.1470739,8248,New Jersey,NJ
Warren,43.4150247,-74.0274499,4284,New York,NY
Warren,36.4157095,-78.2293878,1070,North Carolina,NC
Warren,39.269737,-84.0747276,13124,Ohio,OH
Warren,41.6962995,-79.5472591,2534,Pennsylvania,PA
Warren,35.5852879,-85.91734,2701,Tennessee,TN
Warren,38.824656,-78.2791425,2580,Virginia,VA
Warrick,37.9528969,-87.3464699,4066,Indiana,IN
Wasatch,40.3658082,-111.3953034,1655,Utah,UT
Wasco,45.0670475,-121.027621,1573,Oregon,OR
Waseca,43.9274237,-93.6812974,1109,Minnesota,MN
Washakie,43.988573,-108.152151,556,Wyoming,WY
Washburn,45.7496342,-92.0020231,996,Wisconsin,WI
Washington,31.1990956,-88.3887391,1369,Alabama,AL
Washington,35.7715259,-94.4562114,17060,Arkansas,AR
Washington,39.7910269,-103.5831298,303,Colorado,CO
Washington,30.4362479,-85.9092209,1482,Florida,FL
Washington,32.8603393,-82.9366741,1532,Georgia,GA
Washington,44.3741481,-116.9570987,726,Idaho,ID
Washington,38.2349694,-89.2227318,950,Illinois,IL
Washington,38.4635998,-86.3131392,1868,Indiana,IN
Washington,41.1562049,-91.8215786,1648,Iowa,IA
Washington,39.5885208,-97.271661,378,Kansas,KS
Washington,37.7238562,-85.2076777,794,Kentucky,KY
Washington,30.9287449,-90.2667507,3250,Louisiana,LA
Washington,44.4784144,-67.9470619,2100,Maine,ME
Washington,39.6622623,-78.2359748,9308,Maryland,MD
Washington,44.8215113,-92.9982353,17445,Minnesota,MN
Washington,33.0141537,-91.0371485,4258,Mississippi,MS
Washington,37.7909922,-90.9074306,1479,Missouri,MO
Washington,41.3978923,-96.2085028,1487,Nebraska,NE
Washington,43.0943065,-73.5005827,4356,New York,NY
Washington,35.7904642,-76.7447428,869,North Carolina,NC
Washington,39.3834374,-81.8004108,4327,Ohio,OH
Washington,36.6129972,-95.9566812,3391,Oklahoma,OK
Washington,45.6314439,-123.2878998,35002,Oregon,OR
Washington,40.1088959,-80.4789747,13917,Pennsylvania,PA
Washington,41.3618537,-71.7896892,11298,Rhode Island,RI
Washington,36.2580143,-82.6206,8962,Tennessee,TN
Washington,30.1935855,-96.5880514,2855,Texas,TX
Washington,37.2592089,-113.7749119,10667,Utah,UT
Washington,44.1125262,-72.8740279,4181,Vermont,VT
Washington,36.654088,-81.9550695,2499,Virginia,VA
Washington,43.3179843,-88.3725223,8479,Wisconsin,WI
Washita,35.1859964,-99.2474207,707,Oklahoma,OK
Washoe,39.2415799,-119.9341816,27722,Nevada,NV
Washtenaw,42.1556101,-84.029361,29582,Michigan,MI
Watauga,36.2612113,-81.8283785,5869,North Carolina,NC
Watonwan,43.8411574,-94.8047338,781,Minnesota,MN
Waukesha,42.8929955,-88.4855289,26779,Wisconsin,WI
Waupaca,44.3226629,-89.1315042,3984,Wisconsin,WI
Waushara,44.032633,-89.5548528,1233,Wisconsin,WI
Wayne,31.705666,-82.0806618,1973,Georgia,GA
Wayne,38.4275447,-88.6599536,976,Illinois,IL
Wayne,39.8125369,-85.205175,4854,Indiana,IN
Wayne,40.6313382,-93.5517451,437,Iowa,IA
Wayne,36.8020113,-84.8304404,1312,Kentucky,KY
Wayne,42.1773124,-83.4884438,143544,Michigan,MI
Wayne,31.6768738,-88.6658599,1299,Mississippi,MS
Wayne,36.940696,-90.4853249,917,Missouri,MO
Wayne,42.1523474,-97.2961698,1145,Nebraska,NE
Wayne,43.0965937,-77.3353877,6864,New York,NY
Wayne,35.172565,-78.0523571,8622,North Carolina,NC
Wayne,40.6907729,-82.0337942,9296,Ohio,OH
Wayne,41.2304777,-75.5249648,3956,Pennsylvania,PA
Wayne,35.0839005,-87.932397,881,Tennessee,TN
Wayne,38.2257257,-111.3410963,198,Utah,UT
Wayne,37.9321383,-82.3914844,1878,West Virginia,WV
Waynesboro (city),38.0998575,-78.8805491,1869,Virginia,VA
Weakley,36.1552304,-88.7758651,3056,Tennessee,TN
Webb,27.8338145,-99.6814241,23379,Texas,TX
Weber,41.167508,-112.1377732,17988,Utah,UT
Webster,31.9581689,-84.6148962,136,Georgia,GA
Webster,42.5149115,-94.3860208,2967,Iowa,IA
Webster,37.4726196,-87.8694519,948,Kentucky,KY
Webster,32.4762125,-93.4103021,2795,Louisiana,LA
Webster,33.5226074,-89.1507482,802,Mississippi,MS
Webster,37.1253425,-93.0889839,3067,Missouri,MO
Webster,40.0762804,-98.6625556,260,Nebraska,NE
Webster,38.3234159,-80.5053553,583,West Virginia,WV
Weld,40.0511118,-105.0276323,21953,Colorado,CO
Wells,40.6323799,-85.2688901,1794,Indiana,IN
Wells,47.4502635,-99.9717382,217,North Dakota,ND
West Baton Rouge,30.3631894,-91.2995509,1761,Louisiana,LA
West Carroll,32.5971598,-91.4947973,835,Louisiana,LA
West Feliciana,30.8582526,-91.3689999,824,Louisiana,LA
Westchester,41.2562581,-73.9591771,65198,New York,NY
Westmoreland,40.1392447,-79.8563296,23282,Pennsylvania,PA
Westmoreland,38.1695144,-76.9868049,1031,Virginia,VA
Weston,43.7116357,-104.4338609,415,Wyoming,WY
Wetzel,39.5389388,-80.7433846,1157,West Virginia,WV
Wexford,44.2869732,-85.7556749,2271,Michigan,MI
Wharton,29.1320718,-96.4284415,2997,Texas,TX
Whatcom,48.9919302,-123.0511838,15807,Washington,WA
Wheatland,46.4802754,-109.9339674,137,Montana,MT
Wheeler,32.128124,-82.7943797,360,Georgia,GA
Wheeler,41.8810193,-98.721803,35,Nebraska,NE
Wheeler,44.6581412,-120.1966952,85,Oregon,OR
Wheeler,35.5249148,-100.4424916,378,Texas,TX
White,35.0948425,-91.907583,6397,Arkansas,AR
White,34.6219176,-83.7946204,1840,Georgia,GA
White,38.1845249,-88.3619603,932,Illinois,IL
White,40.6104015,-86.9400026,1819,Indiana,IN
White,35.864761,-85.6139975,1747,Tennessee,TN
White Pine,38.8228466,-115.7719554,590,Nevada,NV
Whiteside,41.7340871,-90.2131316,3996,Illinois,IL
Whitfield,34.7572756,-85.0720362,7949,Georgia,GA
Whitley,41.0662507,-85.6197244,2485,Indiana,IN
Whitley,36.6892295,-83.9255965,3865,Kentucky,KY
Whitman,46.7655356,-117.8482448,6079,Washington,WA
Wibaux,46.9629657,-104.2745184,56,Montana,MT
Wichita,38.4704376,-101.3829872,140,Kansas,KS
Wichita,33.9634768,-98.9611416,10897,Texas,TX
Wicomico,38.2487356,-75.900009,8945,Maryland,MD
Wilbarger,34.1603454,-99.3434256,1048,Texas,TX
Wilcox,32.0949215,-87.5714967,1015,Alabama,AL
Wilcox,31.9617029,-83.6078618,546,Georgia,GA
Wilkes,33.7892159,-82.9518658,691,Georgia,GA
Wilkes,36.1283564,-81.4117752,4003,North Carolina,NC
Wilkin,46.28975,-96.4970762,456,Minnesota,MN
Wilkinson,32.6062809,-83.2125161,718,Georgia,GA
Wilkinson,31.1211173,-91.3831229,652,Mississippi,MS
Will,41.2637395,-88.215536,42558,Illinois,IL
Willacy,26.3452574,-97.7948916,1885,Texas,TX
Williams,48.0754299,-103.8368811,1461,North Dakota,ND
Williams,41.4339468,-84.7285498,2643,Ohio,OH
Williamsburg,33.4493855,-79.8484084,2324,South Carolina,SC
Williamsburg (city),37.2688556,-76.7209413,244,Virginia,VA
Williamson,37.7182182,-88.9104354,3888,Illinois,IL
Williamson,35.9908756,-87.1359318,12460,Tennessee,TN
Williamson,30.5039488,-97.8242003,26003,Texas,TX
Wilson,37.4172059,-95.695818,572,Kansas,KS
Wilson,35.6400827,-78.0306782,5625,North Carolina,NC
Wilson,36.1117395,-86.299189,7075,Tennessee,TN
Wilson,29.0734455,-98.080406,2854,Texas,TX
Winchester (city),39.1744675,-78.1734061,2038,Virginia,VA
Windham,41.6736614,-72.172813,9257,Connecticut,CT
Windham,42.7806939,-72.8791314,2823,Vermont,VT
Windsor,43.3214411,-72.8029029,3269,Vermont,VT
Winkler,31.6962509,-103.1389916,549,Texas,TX
Winn,31.747006,-92.7515852,882,Louisiana,LA
Winnebago,42.3194931,-89.3406583,20602,Illinois,IL
Winnebago,43.3944301,-93.9338456,852,Iowa,IA
Winnebago,44.0029687,-88.8392646,12061,Wisconsin,WI
Winneshiek,43.1391522,-91.9623622,2023,Iowa,IA
Winona,43.9959791,-92.0487786,5328,Minnesota,MN
Winston,34.0361793,-87.5881533,1671,Alabama,AL
Winston,32.9650352,-89.0955345,1194,Mississippi,MS
Wirt,38.9812018,-81.4120573,369,West Virginia,WV
Wise,33.1660412,-97.8451007,4041,Texas,TX
Wise,36.9483028,-82.7993983,2999,Virginia,VA
Wolfe,37.706784,-83.6288725,552,Kentucky,KY
Wood,41.1876053,-83.7815852,11332,Ohio,OH
Wood,32.6814531,-95.4477019,2507,Texas,TX
Wood,39.1232816,-81.6724142,5446,West Virginia,WV
Wood,44.3797729,-90.3065048,5528,Wisconsin,WI
Woodbury,42.5801483,-96.4744719,7948,Iowa,IA
Woodford,40.8140116,-89.4199248,2472,Illinois,IL
Woodford,38.0066224,-84.7393323,1709,Kentucky,KY
Woodruff,35.0111164,-91.2730979,474,Arkansas,AR
Woods,36.5375687,-98.8377295,697,Oklahoma,OK
Woodson,37.8078869,-95.9724073,146,Kansas,KS
Woodward,36.5587393,-99.6243036,1197,Oklahoma,OK
Worcester,38.0798694,-75.5424444,2911,Maryland,MD
Worcester,42.1918678,-72.2351075,59312,Massachusetts,MA
Worth,31.529137,-83.8949784,1307,Georgia,GA
Worth,43.2574879,-93.4485829,529,Iowa,IA
Worth,40.530389,-94.6244114,140,Missouri,MO
Wright,42.6519275,-93.9118227,851,Iowa,IA
Wright,45.0875889,-94.1931549,8294,Minnesota,MN
Wright,37.1276197,-92.5861068,1518,Missouri,MO
Wyandot,40.8734931,-83.4548797,1604,Ohio,OH
Wyandotte,39.0665213,-94.9201793,11445,Kansas,KS
Wyoming,42.5931538,-78.3974609,2698,New York,NY
Wyoming,41.3914102,-76.1136514,2294,Pennsylvania,PA
Wyoming,37.5179528,-81.817841,1402,West Virginia,WV
Wythe,36.8880295,-81.3024918,1898,Virginia,VA
Yadkin,36.1029255,-80.8040543,2628,North Carolina,NC
Yakima,46.1325752,-120.0862365,20056,Washington,WA
Yalobusha,33.9306719,-89.9334054,1143,Mississippi,MS
Yamhill,45.0706872,-123.4211285,7882,Oregon,OR
Yancey,35.8894554,-82.3041188,1042,North Carolina,NC
Yankton,43.0610321,-97.5873498,1412,South Dakota,SD
Yates,42.6044302,-77.2164285,2277,New York,NY
Yavapai,34.4928309,-113.1031106,11404,Arizona,AZ
Yazoo,32.7546438,-90.703709,1907,Mississippi,MS
Yell,34.9107491,-93.6790453,1622,Arkansas,AR
Yellow Medicine,44.7321056,-96.2952355,726,Minnesota,MN
Yellowstone,46.054068,-108.8037889,9441,Montana,MT
Yoakum,32.9457464,-102.8694031,653,Texas,TX
Yolo,38.7561845,-122.1954383,19445,California,CA
York,43.3999085,-70.9127855,12882,Maine,ME
York,40.7713762,-97.7901398,962,Nebraska,NE
York,39.78969,-76.9779837,28094,Pennsylvania,PA
York,34.9507325,-81.4488443,16124,South Carolina,SC
York,37.2552532,-76.549418,4041,Virginia,VA
Young,32.9904197,-98.7454899,1175,Texas,TX
Yuba,39.0403045,-121.5604837,5520,California,CA
Yuma,32.5487572,-114.7887339,16306,Arizona,AZ
Yuma,39.7019821,-102.6702376,682,Colorado,CO
Zapata,26.6781958,-99.1030877,1250,Texas,TX
Zavala,28.7183195,-99.8234756,1073,Texas,TX
Ziebach,44.6833967,-101.5675244,121,South Dakota,SD
