POINTID,ZIPCODE,LATITUDE,LONGITUDE,POINTTYPE,TESTCENTERID,TCTYPE,INSTITUTION,POPULATION
361269,71832,34.0369192,-94.351136,ZIP,,,,901
361270,71832,34.04,-94.34,TESTCENTER,2269978,HIGH SCHOOL,DE QUEEN HIGH SCHOOL,
361271,71846,33.9437367,-94.1277365,ZIP,,,,184
361272,71853,33.5937993,-93.9380349,ZIP,,,,22
361273,71859,33.7444392,-93.9101858,ZIP,,,,21
361274,71851,33.8566592,-93.9425221,ZIP,,,,152
361275,71851,33.863852,-93.918828,TESTCENTER,2271629,HIGH SCHOOL,MINERAL SPRINGS HIGH SCHOOL,
361276,71852,33.95,-93.85,TESTCENTER,2269979,HIGH SCHOOL,NASHVILLE HIGH SCHOOL,
361277,71852,33.9976812,-93.8555535,ZIP,,,,709
361278,71841,34.1619961,-94.3395115,ZIP,,,,52
361279,71944,34.2428242,-94.3327689,ZIP,,,,63
361280,71973,34.3018822,-94.3189864,ZIP,,,,98
361281,71972,34.3828911,-94.2768624,ZIP,,,,16
361282,71945,34.4851525,-94.339565,ZIP,,,,106
361283,71953,34.581435,-94.220984,TESTCENTER,2269984,2 YR COMM COLLEGE,RICH MOUNTAIN COMMUNITY COLLEGE,
361284,71953,34.581435,-94.220984,TESTCENTER,2269985,HIGH SCHOOL,MENA HIGH SCHOOL,
361285,71833,34.1419278,-94.0412497,ZIP,,,,144
361286,71833,34.13232,-94.015243,TESTCENTER,2267832,HIGH SCHOOL,DIERKS HIGH SCHOOL,
361287,71971,34.3040216,-94.034257,ZIP,,,,29
361288,71959,34.2431655,-93.9315844,ZIP,,,,45
361289,71838,33.6524973,-93.8122939,ZIP,,,,77
361290,71862,33.7796528,-93.7280542,ZIP,,,,35
361291,71801,33.6458861,-93.5989208,ZIP,,,,1183
361292,71855,33.865153,-93.751335,ZIP,,,,47
361293,71847,33.926251,-93.6368048,ZIP,,,,43
361294,71958,34.05,-93.68,TESTCENTER,2269988,HIGH SCHOOL,MURFREESBORO HIGH SCHOOL,
361295,71801,33.65,-93.58,TESTCENTER,2269974,HIGH SCHOOL,HOPE HIGH SCHOOL,
361296,71835,33.6440138,-93.4291817,ZIP,,,,88
361297,71857,33.804029,-93.372544,TESTCENTER,2271585,HIGH SCHOOL,PRESCOTT HIGH SCHOOL,
361298,71857,33.8014678,-93.3375901,ZIP,,,,406
361299,71825,33.8777825,-93.5564958,ZIP,,,,46
361300,71825,33.875468,-93.536035,TESTCENTER,2271950,HIGH SCHOOL,BLEVINS HIGH SCHOOL,
361301,71940,34.0233537,-93.5204063,ZIP,,,,94
361302,71922,34.0232074,-93.4132971,ZIP,,,,7
361303,71952,34.2765131,-93.8214354,ZIP,,,,8
361304,71950,34.2565183,-93.7178363,ZIP,,,,63
361305,71958,34.1233523,-93.6646132,ZIP,,,,166
361306,71950,34.255153,-93.616716,TESTCENTER,2271954,HIGH SCHOOL,KIRBY HIGH SCHOOL,
361307,71943,34.3403161,-93.6072681,ZIP,,,,351
361308,71935,34.3949595,-93.7513836,ZIP,,,,63
361309,71961,34.6003155,-93.8383599,ZIP,,,,58
361310,71960,34.459633,-93.674304,TESTCENTER,2271493,HIGH SCHOOL,CADDO HILLS HIGH SCHOOL,
361311,71960,34.4903385,-93.7113668,ZIP,,,,94
361312,71921,34.259362,-93.420551,TESTCENTER,2269983,HIGH SCHOOL,CENTERPOINT HIGH SCHOOL,
361313,71921,34.2436539,-93.3909094,ZIP,,,,301
361314,71957,34.561194,-93.574904,TESTCENTER,2269986,HIGH SCHOOL,MOUNT IDA HIGH SCHOOL,
361315,71957,34.5650238,-93.5747012,ZIP,,,,163
361316,71933,34.4393065,-93.3428433,ZIP,,,,108
361317,71953,34.6080155,-94.197193,ZIP,,,,919
361318,72945,35.0888168,-94.3474273,ZIP,,,,25
361319,72940,35.1220687,-94.2592932,ZIP,,,,192
361320,72958,34.903819,-94.137036,ZIP,,,,582
361321,72944,35.0240766,-94.2345946,ZIP,,,,262
361322,72926,34.7324359,-94.0369643,ZIP,,,,39
361323,72950,34.7760413,-93.8880058,ZIP,,,,28
361324,72958,34.902642,-94.077243,TESTCENTER,2270082,HIGH SCHOOL,WALDRON HIGH SCHOOL,
361325,72927,35.0800535,-93.9398671,ZIP,,,,636
361326,72936,35.195476,-94.253027,TESTCENTER,2273771,HIGH SCHOOL,GREENWOOD HIGH SCHOOL,
361327,72923,35.3155878,-94.3087702,ZIP,,,,274
361328,72903,35.3509779,-94.3612466,ZIP,,,,1979
361329,72936,35.1897212,-94.2185113,ZIP,,,,1026
361330,72941,35.337513,-94.165637,TESTCENTER,2270728,HIGH SCHOOL,LAVACA HIGH SCHOOL,
361331,72941,35.3679173,-94.1563084,ZIP,,,,371
361332,72956,35.45,-94.33,TESTCENTER,2270081,HIGH SCHOOL,VAN BUREN HIGH SCHOOL,
361333,72956,35.4663959,-94.3500674,ZIP,,,,2372
361334,72932,35.590231,-94.344618,TESTCENTER,2270559,HIGH SCHOOL,CEDARVILLE HIGH SCHOOL,
361335,72952,35.5687615,-94.3004143,ZIP,,,,207
361336,72921,35.4771014,-94.1962247,ZIP,,,,1040
361337,72921,35.500043,-94.207337,TESTCENTER,2270077,HIGH SCHOOL,ALMA HIGH SCHOOL,
361338,72935,35.4913327,-94.12648,ZIP,,,,50
361339,72933,35.29,-94.04,TESTCENTER,2270078,HIGH SCHOOL,CHARLESTON HIGH SCHOOL,
361340,72933,35.3286419,-94.0130245,ZIP,,,,364
361341,72927,35.136385,-93.927433,TESTCENTER,2274096,HIGH SCHOOL,BOONEVILLE HIGH SCHOOL,
361342,72928,35.2913363,-93.9306131,ZIP,,,,66
361343,72951,35.3273446,-93.872128,ZIP,,,,67
361344,72947,35.5720543,-94.0283836,ZIP,,,,260
361345,72930,35.4292862,-93.9588262,ZIP,,,,22
361346,71965,34.6704847,-93.746571,ZIP,,,,15
361347,72841,34.8373337,-93.8005712,ZIP,,,,19
361348,71969,34.6692421,-93.6292099,ZIP,,,,28
361349,72838,34.9107491,-93.6790453,ZIP,,,,14
361350,72827,34.8717087,-93.625647,ZIP,,,,8
361351,72842,35.0823599,-93.6174872,ZIP,,,,117
361352,71970,34.6689345,-93.489154,ZIP,,,,44
361353,72828,34.930718,-93.5349965,ZIP,,,,7
361354,72833,35.0217027,-93.4725946,ZIP,,,,328
361355,72860,34.9657464,-93.445885,ZIP,,,,35
361356,72833,35.049541,-93.392933,TESTCENTER,2272347,HIGH SCHOOL,DANVILLE HIGH SCHOOL,
361357,72943,35.180144,-93.7869491,ZIP,,,,195
361358,72855,35.294149,-93.726469,TESTCENTER,2270073,HIGH SCHOOL,PARIS MIDDLE SCHOOL,
361359,72855,35.2589676,-93.6838616,ZIP,,,,393
361360,72821,35.4349353,-93.7173707,ZIP,,,,131
361361,72949,35.524645,-93.837423,TESTCENTER,2270079,HIGH SCHOOL,OZARK HIGH SCHOOL,
361362,72949,35.5842765,-93.8051652,ZIP,,,,768
361363,72832,35.4147398,-93.6705164,ZIP,,,,59
361364,72840,35.4580905,-93.615427,ZIP,,,,149
361365,72865,35.3111289,-93.5771731,ZIP,,,,223
361366,72863,35.369401,-93.511253,ZIP,,,,107
361367,72824,35.1329964,-93.4121115,ZIP,,,,173
361368,72851,35.2554272,-93.4381113,ZIP,,,,44
361369,72835,35.2778052,-93.346311,ZIP,,,,64
361370,72845,35.3616497,-93.3778762,ZIP,,,,83
361371,72830,35.5091674,-93.5156189,ZIP,,,,1202
361372,72830,35.490763,-93.491056,TESTCENTER,2270072,4 YR COLLEGE/UNIVERSITY,UNIV OF THE OZARKS,
361373,72846,35.434868,-93.355157,TESTCENTER,2270838,HIGH SCHOOL,LAMAR HIGH SCHOOL,
361374,72846,35.4839002,-93.3267962,ZIP,,,,286
361375,71858,33.5851364,-93.2637961,ZIP,,,,100
361376,71962,34.036195,-93.3227452,ZIP,,,,51
361377,71743,33.889333,-93.097793,ZIP,,,,298
361378,71726,33.6723409,-92.9860569,ZIP,,,,82
361379,71701,33.575866,-92.833386,TESTCENTER,2269968,HIGH SCHOOL,CAMDEN FAIRVIEW HIGH SCHOOL,
361380,71701,33.575866,-92.833386,TESTCENTER,2269969,2 YR COMM COLLEGE,SOUTHERN ARKANSAS UNIVERSITY TECH,
361381,71701,33.5864631,-92.8196903,ZIP,,,,1370
361382,71763,33.916457,-92.8053397,ZIP,,,,96
361383,71923,34.12,-93.07,TESTCENTER,2269990,4 YR COLLEGE/UNIVERSITY,OUACHITA BAPTIST UNIVERSITY,
361384,71999,34.12,-93.07,TESTCENTER,2272342,4 YR COLLEGE/UNIVERSITY,HENDERSON STATE UNIVERSITY,
361385,71929,34.3037369,-93.1595562,ZIP,,,,305
361386,71964,34.4241338,-93.2407307,ZIP,,,,310
361387,71964,34.44,-93.21,TESTCENTER,2269989,HIGH SCHOOL,LAKE HAMILTON HIGH SCHOOL,
361388,71968,34.5241714,-93.2904959,ZIP,,,,425
361389,71913,34.4492392,-93.0942659,ZIP,,,,2426
361390,71956,34.5986356,-93.1534376,ZIP,,,,139
361391,71913,34.473304,-93.109177,TESTCENTER,2269982,HIGH SCHOOL,HOT SPRINGS HIGH SCHOOL,
361392,71923,34.0850887,-93.0452704,ZIP,,,,1525
361393,71999,34.1274583,-93.0590669,ZIP,,,,346
361394,71998,34.1263845,-93.0552858,ZIP,,,,161
361395,71941,34.24725,-92.9487461,ZIP,,,,110
361396,71901,34.501475,-93.026024,TESTCENTER,2269980,HIGH SCHOOL,LAKESIDE HIGH SCHOOL,
361397,71901,34.501475,-93.026024,TESTCENTER,2269981,HIGH SCHOOL,ARKANSAS SCH MATH AND SCIENCES,
361398,71901,34.501475,-93.026024,TESTCENTER,2271595,HIGH SCHOOL,FOUNTAIN LAKE HIGH SCHOOL,
361399,71901,34.5264529,-92.9740716,ZIP,,,,2124
361400,72104,34.355715,-92.829162,TESTCENTER,2270010,HIGH SCHOOL,GLEN ROSE HIGH SCHOOL,
361401,72104,34.355715,-92.829162,TESTCENTER,2274092,TECH COLLEGE,COLLEGE OF THE OUACHITAS,
361402,72104,34.3420416,-92.8218035,ZIP,,,,1711
361403,72087,34.5967272,-92.8261994,ZIP,,,,95
361404,71711,33.6375487,-92.7202514,ZIP,,,,19
361405,71720,33.7862116,-92.6546807,ZIP,,,,173
361406,71725,34.0496302,-92.557937,ZIP,,,,25
361407,71766,33.7251307,-92.5066532,ZIP,,,,48
361408,71742,33.81,-92.43,TESTCENTER,2269971,HIGH SCHOOL,FORDYCE HIGH SCHOOL,
361409,71742,33.8526724,-92.4488868,ZIP,,,,453
361410,71652,33.9326377,-92.3330394,ZIP,,,,70
361411,72084,34.1439577,-92.667512,ZIP,,,,77
361412,72128,34.3130765,-92.6214409,ZIP,,,,66
361413,72129,34.3256348,-92.5427358,ZIP,,,,108
361414,72167,34.4178043,-92.6474991,ZIP,,,,134
361415,72015,34.4858989,-92.5850992,ZIP,,,,1686
361416,72019,34.56369,-92.586207,TESTCENTER,2269995,HIGH SCHOOL,BENTON HIGH SCHOOL,
361417,72015,34.580087,-92.595241,TESTCENTER,2269221,HIGH SCHOOL,HARMONY GROVE HIGH SCHOOL,
361418,72057,34.1409395,-92.3103681,ZIP,,,,62
361419,72150,34.3133401,-92.394058,ZIP,,,,794
361420,72150,34.316527,-92.365713,TESTCENTER,2270017,HIGH SCHOOL,SHERIDAN HIGH SCHOOL,
361421,72022,34.59,-92.49,TESTCENTER,2269997,HIGH SCHOOL,BRYANT HIGH SCHOOL,
361422,72011,34.5006233,-92.4658852,ZIP,,,,288
361423,72103,34.5904859,-92.3900453,ZIP,,,,880
361424,72011,34.545537,-92.360531,TESTCENTER,2269992,HIGH SCHOOL,BAUXITE HIGH SCHOOL,
361425,72065,34.534625,-92.2863764,ZIP,,,,360
361426,71949,34.6990852,-93.2207979,ZIP,,,,161
361427,71949,34.693729,-93.196318,TESTCENTER,2270137,HIGH SCHOOL,JESSIEVILLE HIGH SCHOOL,
361428,72857,34.8626506,-93.3219,ZIP,,,,91
361429,72853,35.0168331,-93.2023443,ZIP,,,,175
361430,71909,34.643688,-92.997552,ZIP,,,,454
361431,72122,34.7778842,-92.8083572,ZIP,,,,69
361432,72025,35.0523279,-92.9993754,ZIP,,,,55
361433,72126,34.9427651,-92.916204,ZIP,,,,220
361434,72001,35.0583514,-92.8858457,ZIP,,,,37
361435,72847,35.3775327,-93.2734533,ZIP,,,,204
361436,72834,35.1688244,-93.1838207,ZIP,,,,674
361437,72834,35.195507,-93.187316,TESTCENTER,2272348,HIGH SCHOOL,DARDANELLE HIGH SCHOOL,
361438,72801,35.2791255,-93.1408768,ZIP,,,,2262
361439,72801,35.28,-93.13,TESTCENTER,2270071,4 YR COLLEGE/UNIVERSITY,ARKANSAS TECH UNIVERSITY,
361440,72802,35.31758,-93.091084,TESTCENTER,2270070,HIGH SCHOOL,RUSSELLVILLE HIGH SCHOOL,
361441,72802,35.3189403,-93.0815925,ZIP,,,,1616
361442,72839,35.6296951,-93.2442754,ZIP,,,,14
361443,72837,35.503672,-93.1094243,ZIP,,,,516
361444,72858,35.2402233,-93.0443935,ZIP,,,,255
361445,72823,35.2512167,-92.9055711,ZIP,,,,481
361446,72843,35.40574,-92.965559,TESTCENTER,2274097,HIGH SCHOOL,HECTOR HIGH SCHOOL,
361447,72843,35.5999305,-92.9375203,ZIP,,,,187
361448,72080,35.4379984,-92.8345104,ZIP,,,,35
361449,72019,34.6380302,-92.685264,ZIP,,,,1572
361450,72125,35.0661917,-92.7906688,ZIP,,,,59
361451,72070,35.0081198,-92.706952,ZIP,,,,125
361452,72016,34.9708228,-92.6328824,ZIP,,,,268
361453,72135,34.877841,-92.5401004,ZIP,,,,187
361454,72002,34.6607945,-92.5275121,ZIP,,,,959
361455,72022,34.6074582,-92.4885442,ZIP,,,,891
361456,72210,34.7138996,-92.5084502,ZIP,,,,872
361457,72210,34.707625,-92.465981,TESTCENTER,2270022,HIGH SCHOOL,J A FAIR HIGH SCHOOL,
361458,72223,34.7889832,-92.5115868,ZIP,,,,1193
361459,72211,34.7505556,-92.4176216,ZIP,,,,1003
361460,72212,34.7858878,-92.4150283,ZIP,,,,709
361461,72113,34.849085,-92.405892,TESTCENTER,2270015,HIGH SCHOOL,CENTRAL ARKANSAS CHRISTIAN SCH,
361462,72113,34.849085,-92.405892,TESTCENTER,2272712,HIGH SCHOOL,MAUMELLE HIGH SCHOOL,
361463,72209,34.672509,-92.352919,TESTCENTER,2270021,HIGH SCHOOL,MCCLELLAN MAGNET HIGH SCHOOL,
361464,72209,34.6763785,-92.3450743,ZIP,,,,2744
361465,72204,34.7176171,-92.3583379,ZIP,,,,2609
361466,72204,34.726904,-92.344041,TESTCENTER,2272345,4 YR COLLEGE/UNIVERSITY,UNIV OF ARKANSAS AT LITTLE ROCK,
361467,72204,34.726904,-92.344041,TESTCENTER,2274218,HIGH SCHOOL,PARKVIEW ARTS SCIENCE MAGNET HS,
361468,72206,34.683599,-92.277606,TESTCENTER,2270020,HIGH SCHOOL,WILBUR D MILLS UNIV STUDIES H S,
361469,72227,34.7752828,-92.3745728,ZIP,,,,583
361470,72205,34.7503256,-92.3512058,ZIP,,,,1071
361471,72205,34.750971,-92.345512,TESTCENTER,2267599,HIGH SCHOOL,MOUNT SAINT MARY ACADEMY,
361472,72207,34.7735309,-92.3464987,ZIP,,,,485
361473,72113,34.8595611,-92.3976217,ZIP,,,,1059
361474,72223,34.746004,-92.29084,TESTCENTER,2272242,HIGH SCHOOL,ARKANSAS BAPTIST HIGH SCHOOL,
361475,72201,34.7469052,-92.2800485,ZIP,,,,13
361476,72118,34.8404683,-92.326035,ZIP,,,,1429
361477,72106,34.9739887,-92.5260783,ZIP,,,,313
361478,72034,35.0499215,-92.4860492,ZIP,,,,3436
361479,72035,35.0787629,-92.4573528,ZIP,,,,119
361480,72034,35.089669,-92.442567,TESTCENTER,2270003,HIGH SCHOOL,CONWAY HIGH SCHOOL,
361481,72035,35.08,-92.43,TESTCENTER,2270004,4 YR COLLEGE/UNIVERSITY,UNIV OF CENTRAL ARKANSAS,
361482,72032,35.084199,-92.423574,TESTCENTER,2271063,HIGH SCHOOL,SAINT JOSEPH SCHOOL,
361483,72032,35.065559,-92.362675,ZIP,,,,2532
361484,72110,35.1564949,-92.7813264,ZIP,,,,811
361485,72110,35.169227,-92.735436,TESTCENTER,2270013,2 YR COMM COLLEGE,UNIV OF ARKANSAS C C AT MORRILTON,
361486,72110,35.169227,-92.735436,TESTCENTER,2270014,HIGH SCHOOL,SACRED HEART CATHOLIC SCHOOL,
361487,72110,35.169227,-92.735436,TESTCENTER,2273377,JR HIGH/MIDDLE SCHOOL,MORRILTON JUNIOR HIGH SCHOOL,
361488,72110,35.16,-92.73,TESTCENTER,2270011,HIGH SCHOOL,MORRILTON HIGH SCHOOL,
361489,72063,35.3180658,-92.7901178,ZIP,,,,106
361490,72156,35.2810364,-92.6850327,ZIP,,,,49
361491,72127,35.1731131,-92.6060378,ZIP,,,,126
361492,72157,35.271247,-92.5566577,ZIP,,,,116
361493,72027,35.3738181,-92.5728708,ZIP,,,,104
361494,72030,35.4270884,-92.6759082,ZIP,,,,46
361495,72141,35.5133058,-92.6721874,ZIP,,,,44
361496,72027,35.398063,-92.558167,TESTCENTER,2272399,HIGH SCHOOL,NEMO VISTA HIGH SCHOOL,
361497,72107,35.1418201,-92.5362441,ZIP,,,,34
361498,72058,35.2459181,-92.3741987,ZIP,,,,1181
361499,72058,35.229547,-92.357792,TESTCENTER,2270007,HIGH SCHOOL,GREENBRIER HIGH SCHOOL,
361500,72039,35.356065,-92.3973338,ZIP,,,,120
361501,72061,35.3227628,-92.2999942,ZIP,,,,18
361502,72031,35.633661,-92.5316469,ZIP,,,,521
361503,72031,35.604537,-92.475825,TESTCENTER,2270001,HIGH SCHOOL,CLINTON HIGH SCHOOL,
361504,72013,35.4553443,-92.3684721,ZIP,,,,131
361505,72153,35.6461182,-92.3262798,ZIP,,,,147
361506,72934,35.6868038,-94.2843345,ZIP,,,,68
361507,72946,35.6695402,-94.1349892,ZIP,,,,272
361508,72753,35.933889,-94.3310724,ZIP,,,,577
361509,72753,35.991809,-94.316861,TESTCENTER,2272709,HIGH SCHOOL,PRAIRIE GROVE HIGH SCHOOL,
361510,72730,36.0304769,-94.2686756,ZIP,,,,513
361511,72704,36.1056466,-94.2965002,ZIP,,,,1182
361512,72774,35.9483268,-94.1471849,ZIP,,,,464
361513,72737,35.99,-94.17,TESTCENTER,2270642,HIGH SCHOOL,GREENLAND HIGH SCHOOL,
361514,72701,36.052045,-94.153395,TESTCENTER,2270061,HIGH SCHOOL,FAYETTEVILLE HIGH SCHOOL,
361515,72701,36.052045,-94.153395,TESTCENTER,2272346,4 YR COLLEGE/UNIVERSITY,UNIV OF ARKANSAS,
361516,72701,36.052045,-94.153395,TESTCENTER,2273397,JR HIGH/MIDDLE SCHOOL,M.O. RAMAY JUNIOR HIGH,
361517,72703,36.099183,-94.17163,TESTCENTER,2272760,HIGH SCHOOL,HAAS HALL ACADEMY,
361518,72959,35.7903795,-94.0719817,ZIP,,,,171
361519,72701,35.9923867,-94.0855841,ZIP,,,,5451
361520,72764,36.1756817,-94.0602232,ZIP,,,,3506
361521,72703,36.1183324,-94.0432427,ZIP,,,,1656
361522,72727,35.9237473,-93.927682,ZIP,,,,400
361523,72738,36.1558997,-93.8868454,ZIP,,,,155
361524,72719,36.366993,-94.30891,TESTCENTER,2272683,HIGH SCHOOL,LIFE WAY CHRISTIAN SCHOOL,
361525,72739,36.4235606,-94.3277018,ZIP,,,,34
361526,72719,36.3671606,-94.2950866,ZIP,,,,516
361527,72712,36.3465671,-94.2562795,ZIP,,,,2700
361528,72762,36.1816501,-94.2306799,ZIP,,,,2571
361529,72762,36.183521,-94.176216,TESTCENTER,2269767,HIGH SCHOOL,HAR - BER HIGH SCHOOL,
361530,72762,36.183521,-94.176216,TESTCENTER,2270067,HIGH SCHOOL,SHILOH CHRISTIAN SCHOOL,
361531,72718,36.2684583,-94.2194458,ZIP,,,,83
361532,72765,36.18,-94.14,TESTCENTER,2270068,HIGH SCHOOL,SPRINGDALE HIGH SCHOOL,
361533,72758,36.2996651,-94.1372102,ZIP,,,,2300
361534,72712,36.357703,-94.22242,TESTCENTER,2270062,HIGH SCHOOL,BENTONVILLE HIGH SCHOOL,
361535,72756,36.336316,-94.114784,TESTCENTER,2270064,HIGH SCHOOL,ROGERS HIGH SCHOOL,
361536,72715,36.4671459,-94.3049147,ZIP,,,,468
361537,64856,36.5659476,-94.2699074,ZIP,,,,324
361538,72714,36.4673497,-94.2221513,ZIP,,,,519
361539,72751,36.4627348,-94.114406,ZIP,,,,410
361540,65730,36.6236944,-94.1772886,ZIP,,,,11
361541,64861,36.695352,-94.1540718,ZIP,,,,104
361542,72745,36.2465237,-94.1026093,ZIP,,,,699
361543,72756,36.3229805,-93.9759586,ZIP,,,,2831
361544,72732,36.4325165,-93.959444,ZIP,,,,315
361545,65772,36.5979506,-94.0249312,ZIP,,,,168
361546,65772,36.580703,-93.991974,TESTCENTER,2271546,HIGH SCHOOL,SOUTHWEST R-V HIGH SCHOOL,
361547,65647,36.6929596,-94.0070637,ZIP,,,,175
361548,65745,36.5307081,-93.9706408,ZIP,,,,218
361549,65647,36.681498,-93.970209,TESTCENTER,2273338,HIGH SCHOOL,EXETER R - 6 HIGH SCHOOL,
361550,72721,35.7984145,-93.825719,ZIP,,,,44
361551,72760,35.8405195,-93.7022561,ZIP,,,,19
361552,72752,35.8175891,-93.5903423,ZIP,,,,14
361553,72773,36.0222521,-93.8359733,ZIP,,,,67
361554,72740,36.104348,-93.727893,TESTCENTER,2270063,HIGH SCHOOL,HUNTSVILLE HIGH SCHOOL,
361555,72776,35.921488,-93.6496444,ZIP,,,,32
361556,72740,36.1046481,-93.6553969,ZIP,,,,684
361557,72852,35.6687679,-93.5537577,ZIP,,,,22
361558,72854,35.7181877,-93.4231837,ZIP,,,,41
361559,72742,35.9638042,-93.5012402,ZIP,,,,31
361560,72624,36.0577146,-93.3817847,ZIP,,,,32
361561,72632,36.3732134,-93.743893,ZIP,,,,203
361562,72631,36.4676058,-93.8344191,ZIP,,,,111
361563,65641,36.543773,-93.7691758,ZIP,,,,49
361564,65625,36.678386,-93.84667,TESTCENTER,2269498,HIGH SCHOOL,CASSVILLE R - 4 HIGH SCHOOL,
361565,65625,36.6740687,-93.8164969,ZIP,,,,633
361566,65658,36.5401536,-93.6379627,ZIP,,,,44
361567,72616,36.3291386,-93.5519293,ZIP,,,,689
361568,72611,36.244796,-93.3307178,ZIP,,,,128
361569,72638,36.322408,-93.405875,TESTCENTER,2270055,HIGH SCHOOL,GREEN FOREST HIGH SCHOOL,
361570,72638,36.3227649,-93.4045443,ZIP,,,,482
361571,65681,36.5508476,-93.4618573,ZIP,,,,141
361572,65747,36.6008607,-93.580084,ZIP,,,,155
361573,65611,36.54321,-93.429944,TESTCENTER,2272870,HIGH SCHOOL,BLUE EYE HIGH SCHOOL,
361574,72660,36.4786457,-93.3778719,ZIP,,,,40
361575,65611,36.5498457,-93.3721486,ZIP,,,,99
361576,65686,36.6269732,-93.4440151,ZIP,,,,211
361577,65737,36.694658,-93.372182,TESTCENTER,2272328,HIGH SCHOOL,REEDS SPRING HIGH SCHOOL,
361578,64867,36.7280439,-94.2351059,ZIP,,,,120
361579,64844,36.9162256,-94.2385633,ZIP,,,,366
361580,64866,36.8695765,-94.1564227,ZIP,,,,140
361581,64840,37.0165697,-94.3360634,ZIP,,,,225
361582,64836,37.159686,-94.311232,TESTCENTER,2268433,HIGH SCHOOL,CARTHAGE SENIOR HIGH SCHOOL,
361583,64836,37.1892553,-94.279255,ZIP,,,,1689
361584,64862,37.072382,-94.11514,TESTCENTER,2271993,HIGH SCHOOL,SARCOXIE HIGH SCHOOL,
361585,64862,37.1006647,-94.1195231,ZIP,,,,263
361586,64859,37.1627605,-94.137989,ZIP,,,,100
361587,64833,37.1938103,-94.129842,ZIP,,,,9
361588,64874,36.7584744,-94.0543138,ZIP,,,,61
361589,64842,36.7890066,-94.1059941,ZIP,,,,76
361590,65723,36.9586253,-94.0403198,ZIP,,,,279
361591,65734,36.7952141,-93.9418175,ZIP,,,,288
361592,65734,36.806917,-93.916376,TESTCENTER,2272003,HIGH SCHOOL,PURDY HIGH SCHOOL,
361593,65708,36.921242,-93.925766,TESTCENTER,2270643,HIGH SCHOOL,MONETT HIGH SCHOOL,
361594,65708,36.9028941,-93.9115356,ZIP,,,,867
361595,64873,37.0133952,-94.0457141,ZIP,,,,78
361596,65723,36.972992,-94.00241,TESTCENTER,2271420,HIGH SCHOOL,PIERCE CITY R-VI HIGH SCHOOL,
361597,64848,37.1717794,-93.9896264,ZIP,,,,84
361598,65654,37.0222027,-93.9096372,ZIP,,,,8
361599,65756,37.0980346,-93.9739062,ZIP,,,,49
361600,64755,37.3374162,-94.308691,ZIP,,,,193
361601,64755,37.318224,-94.273126,TESTCENTER,2272943,HIGH SCHOOL,JASPER HIGH SCHOOL,
361602,64759,37.500221,-94.270253,TESTCENTER,2269450,HIGH SCHOOL,LAMAR HIGH SCHOOL,
361603,64759,37.52122,-94.2570396,ZIP,,,,560
361604,64784,37.6646509,-94.2341694,ZIP,,,,111
361605,64767,37.7373571,-94.2014525,ZIP,,,,57
361606,64748,37.3596725,-94.090739,ZIP,,,,97
361607,65682,37.4118776,-93.9617147,ZIP,,,,139
361608,65682,37.386605,-93.86715,TESTCENTER,2267548,HIGH SCHOOL,LOCKWOOD R-1 HIGH SCHOOL,
361609,64756,37.6190302,-94.0151672,ZIP,,,,57
361610,65603,37.5567695,-93.8652297,ZIP,,,,5
361611,65769,36.9190959,-93.7994049,ZIP,,,,260
361612,65769,36.936964,-93.800505,TESTCENTER,2271798,HIGH SCHOOL,VERONA HIGH SCHOOL,
361613,65605,36.7717164,-93.6547466,ZIP,,,,850
361614,65605,36.947661,-93.71238,TESTCENTER,2269493,HIGH SCHOOL,AURORA R - 8 HIGH SCHOOL,
361615,65712,37.1106736,-93.8002905,ZIP,,,,566
361616,65712,37.104466,-93.797632,TESTCENTER,2269512,HIGH SCHOOL,MOUNT VERNON HIGH SCHOOL,
361617,65707,37.222454,-93.842188,TESTCENTER,2269507,HIGH SCHOOL,MILLER HIGH SCHOOL,
361618,65705,36.9883625,-93.6214124,ZIP,,,,268
361619,65705,37.000906,-93.641345,TESTCENTER,2272284,HIGH SCHOOL,MARIONVILLE HIGH SCHOOL,
361620,65664,37.1980539,-93.6151762,ZIP,,,,12
361621,65624,36.7302024,-93.5662989,ZIP,,,,73
361622,65656,36.793766,-93.4678305,ZIP,,,,310
361623,65633,36.8947809,-93.5347479,ZIP,,,,317
361624,65633,36.925771,-93.530339,TESTCENTER,2273251,HIGH SCHOOL,CRANE HIGH SCHOOL,
361625,65675,36.925425,-93.476803,TESTCENTER,2269590,HIGH SCHOOL,HURLEY HIGH SCHOOL,
361626,65737,36.7111114,-93.3593376,ZIP,,,,508
361627,65610,37.0307592,-93.5309417,ZIP,,,,343
361628,65612,37.2137966,-93.5388109,ZIP,,,,94
361629,65738,37.1392801,-93.5063979,ZIP,,,,1139
361630,65738,37.123017,-93.480041,TESTCENTER,2269516,HIGH SCHOOL,REPUBLIC HIGH SCHOOL,
361631,65631,37.0006994,-93.4239985,ZIP,,,,287
361632,65631,37.034796,-93.44747,TESTCENTER,2270922,HIGH SCHOOL,CLEVER HIGH SCHOOL,
361633,65619,37.1217185,-93.3946906,ZIP,,,,425
361634,65807,37.1675326,-93.3247726,ZIP,,,,5065
361635,65802,37.2074495,-93.3546121,ZIP,,,,3285
361636,65707,37.2336735,-93.8433151,ZIP,,,,174
