COUNTY,LAT,LONG,POPULATION,STATE,STATE_ABBREVIATION,ID2
Morgan,34.382723,-87.1521054,8603,Alabama,AL,01079
Morgan,40.1381033,-104.06549050000001,2083,Colorado,CO,08087
Morgan,33.520283899999995,-83.33353000000001,1194,Georgia,GA,13211
Morgan,39.8169494,-90.529555,2545,Illinois,IL,17137
Morgan,39.4329132,-86.58729579999999,4309,Indiana,IN,18109
Morgan,37.888881500000004,-83.3930152,814,Kentucky,KY,21175
Morgan,38.2434186,-92.84914609999998,1267,Missouri,MO,29141
Morgan,39.480161700000004,-81.89513170000001,901,Ohio,OH,39115
Morgan,36.010201,-84.63768449999999,1652,Tennessee,TN,47129
Morgan,41.0226167,-111.6768577,833,Utah,UT,49029
Morgan,39.4397226,-78.4611103,983,West Virginia,WV,54027
Morrill,41.8218076,-103.2901604,320,Nebraska,NE,31123
Morris,38.5554372,-96.8006714,328,Kansas,KS,20127
Morris,40.7807545,-74.78923809999999,31134,New Jersey,NJ,34027
Morris,33.0204751,-94.72969870000001,918,Texas,TX,48343
Morrison,45.8094537,-94.56722890000002,2305,Minnesota,MN,27097
Morrow,40.4839682,-82.8743586,1911,Ohio,OH,39117
Morrow,45.5023217,-119.9028655,888,Oregon,OR,41049
Morton,37.0468565,-101.8678793,261,Kansas,KS,20129
Morton,46.9623403,-102.0649401,1755,North Dakota,ND,38059
Motley,34.0303971,-100.8437589,62,Texas,TX,48345
Moultrie,39.630342600000006,-88.7624485,906,Illinois,IL,17139
Mountrail,48.2699448,-102.7821837,573,North Dakota,ND,38061
Mower,43.526581799999995,-92.9665421,2673,Minnesota,MN,27099
Muhlenberg,37.135863,-87.1837165,1987,Kentucky,KY,21177
Multnomah,45.4542311,-122.698526,41075,Oregon,OR,41051
Murray,34.744141799999994,-84.7314037,2797,Georgia,GA,13213
Murray,43.8984451,-95.9560003,518,Minnesota,MN,27101
Murray,34.466144899999996,-97.1645423,790,Oklahoma,OK,40099
Muscatine,41.3734175,-91.3674804,3112,Iowa,IA,19139
Muscogee,32.414148499999996,-84.9542438,15967,Georgia,GA,13215
Muskegon,43.1829524,-86.2820165,12894,Michigan,MI,26121
Muskingum,39.8187328,-82.1138678,6588,Ohio,OH,39119
Muskogee,35.6228298,-95.7043511,5314,Oklahoma,OK,40101
Musselshell,46.470690000000005,-108.54590300000001,281,Montana,MT,30065
Nacogdoches,31.3540952,-94.3876805,6702,Texas,TX,48347
Nance,41.441472600000004,-98.1519713,220,Nebraska,NE,31125
Nantucket,41.291167,-70.0928255,458,Massachusetts,MA,25019
Napa,38.245724100000004,-122.31340530000001,9492,California,CA,06055
Nash,35.804513799999995,-78.09553709999999,6380,North Carolina,NC,37127
Nassau,30.4225016,-81.9738245,4617,Florida,FL,12089
Nassau,40.587963,-73.728528,95126,New York,NY,36059
Natchitoches,31.403447600000003,-92.9894998,3530,Louisiana,LA,22069
Natrona,42.4652829,-107.10718020000002,5040,Wyoming,WY,56025
Navajo,34.173052500000004,-110.36733259999998,9306,Arizona,AZ,04017
Navarro,31.866953499999997,-96.6558038,3357,Texas,TX,48349
Nelson,37.7253275,-85.5988275,3168,Kentucky,KY,21179
Nelson,47.8251531,-98.50185390000001,172,North Dakota,ND,38063
Nelson,37.7117667,-78.9757731,1048,Virginia,VA,51125
Nemaha,39.6882765,-96.1474583,688,Kansas,KS,20131
Nemaha,40.3860044,-96.0183837,613,Nebraska,NE,31127
Neosho,37.462882,-95.4893912,1242,Kansas,KS,20133
Neshoba,32.602693699999996,-89.126133,2345,Mississippi,MS,28099
Ness,38.6819721,-100.163736,161,Kansas,KS,20135
Nevada,33.644013799999996,-93.4291817,594,Arkansas,AR,05099
Nevada,39.09923010000001,-121.1388483,5678,California,CA,06057
New Castle,39.3816439,-75.6533217,40724,Delaware,DE,10003
New Hanover,33.9788113,-77.9337426,13646,North Carolina,NC,37129
New Haven,41.21426629999999,-73.05081209999999,61436,Connecticut,CT,09009
New Kent,37.5286896,-77.1561443,1374,Virginia,VA,51127
New London,41.3623864,-72.32375379999999,18742,Connecticut,CT,09011
New Madrid,36.4228729,-89.6711679,1163,Missouri,MO,29143
New York,40.688629600000006,-74.0182442,76214,New York,NY,36061
Newaygo,43.468460799999995,-85.9482469,3084,Michigan,MI,26123
Newberry,34.1899352,-81.8676945,2824,South Carolina,SC,45071
Newport,41.510088,-71.3783655,5533,Rhode Island,RI,44005
Newport News (city),37.1050264,-76.5747926,14144,Virginia,VA,51700
Newton,36.057714600000004,-93.38178470000001,459,Arkansas,AR,05101
Newton,33.5174331,-83.9287028,8209,Georgia,GA,13217
Newton,40.7892544,-87.44442640000001,773,Indiana,IN,18111
Newton,32.300601199999996,-89.26219959999999,1639,Mississippi,MS,28101
Newton,36.8426773,-94.5813065,3394,Missouri,MO,29145
Newton,30.299774499999998,-93.772977,807,Texas,TX,48351
Nez Perce,46.2087295,-116.91373440000001,2671,Idaho,ID,16069
Niagara,43.0849755,-79.03840229999999,15165,New York,NY,36063
Nicholas,38.3320467,-83.9971083,469,Kentucky,KY,21181
Nicholas,38.220237100000006,-81.20284670000001,1667,West Virginia,WV,54019
Nicollet,44.43523270000001,-94.3737575,2658,Minnesota,MN,27103
Niobrara,42.7430749,-104.7507559,125,Wyoming,WY,56027
Noble,41.379566,-85.622389,3372,Indiana,IN,18113
Noble,39.7897241,-81.5556728,612,Ohio,OH,39121
Noble,36.2868804,-97.4581771,664,Oklahoma,OK,40103
Nobles,43.5292027,-96.0418959,1486,Minnesota,MN,27105
Nodaway,40.3009354,-95.0959108,2827,Missouri,MO,29147
Nolan,32.2234384,-100.4798349,1122,Texas,TX,48353
Norfolk,42.07668220000001,-71.47448979999999,42020,Massachusetts,MA,25021
Norfolk (city),36.8521218,-76.29168179999999,18487,Virginia,VA,51710
Norman,47.1619412,-96.4789783,437,Minnesota,MN,27107
Northampton,36.526748600000005,-77.85198759999999,1412,North Carolina,NC,37131
Northampton,40.7368067,-75.54793000000001,23183,Pennsylvania,PA,42095
Northampton,37.258993200000006,-75.9636574,663,Virginia,VA,51131
Northumberland,40.6377882,-76.8821888,5628,Pennsylvania,PA,42097
Northumberland,37.9667908,-76.57210649999999,561,Virginia,VA,51133
Norton,39.699951399999996,-100.1993525,333,Kansas,KS,20039
Norton (city),36.9647011,-82.6614797,422,Virginia,VA,51195
Nottoway,37.18551179999999,-78.2163847,983,Virginia,VA,51135
Nowata,36.695374799999996,-95.6587986,727,Oklahoma,OK,40105
Noxubee,32.9954734,-88.5963797,872,Mississippi,MS,28103
Nuckolls,40.066660399999996,-98.0975005,231,Nebraska,NE,31129
Nueces,27.7426256,-97.91565059999999,24859,Texas,TX,48355
Nye,38.8018408,-118.1100001,2674,Nevada,NV,32021
O'Brien,42.9618338,-95.67801999999999,984,Iowa,IA,19141
Oakland,42.443768299999995,-83.65687209999999,80516,Michigan,MI,26125
Obion,36.2450907,-89.3181194,1954,Tennessee,TN,47131
Ocean,39.542598999999996,-74.2981735,34737,New Jersey,NJ,34029
Oceana,43.50696920000001,-86.2601939,1971,Michigan,MI,26127
Ochiltree,36.3300396,-100.9839973,743,Texas,TX,48357
Oconee,33.791461600000005,-83.4921322,2430,Georgia,GA,13211
Oconee,34.516357,-82.9963595,4791,South Carolina,SC,45073
Oconto,44.9080226,-88.3452333,2270,Wisconsin,WI,55083
Ogemaw,44.141691200000004,-84.19219140000001,1487,Michigan,MI,26051
Ogle,41.9322467,-88.96587240000001,3846,Illinois,IL,17141
Oglethorpe,33.7763468,-83.1453304,581,Georgia,GA,13221
Ohio,38.9220573,-84.94103270000001,331,Indiana,IN,18115
Ohio,37.430848700000006,-87.04519930000001,1458,Kentucky,KY,21183
Ohio,40.0701633,-80.64724179999999,3545,West Virginia,WV,54069
Okaloosa,30.4030012,-86.6504822,12196,Florida,FL,12091
Okanogan,48.2068969,-120.1582564,2720,Washington,WA,53047
Okeechobee,27.1459729,-80.9496863,3062,Florida,FL,12043
Okfuskee,35.5170141,-96.47232650000001,831,Oklahoma,OK,40107
Oklahoma,35.3827701,-97.642601,47250,Oklahoma,OK,40109
Okmulgee,35.507855299999996,-95.9565243,2817,Oklahoma,OK,40111
Oktibbeha,33.3219255,-89.0178375,5075,Mississippi,MS,28105
Oldham,38.303812799999996,-85.4901411,3746,Kentucky,KY,21185
Oldham,35.3397572,-102.7949873,281,Texas,TX,48359
Oliver,47.1277816,-101.14291999999999,57,North Dakota,ND,38065
Olmsted,44.0137676,-92.62200990000001,8554,Minnesota,MN,27109
Oneida,42.1744141,-112.40656409999998,311,Idaho,ID,16071
Oneida,43.233564,-75.769068,17321,New York,NY,36065
Oneida,45.6041324,-89.96142950000001,2148,Wisconsin,WI,55085
Onondaga,42.8908395,-76.3726196,36677,New York,NY,36067
Onslow,34.4839684,-77.5563172,14104,North Carolina,NC,37133
Ontario,42.645241299999995,-77.39977009999998,7734,New York,NY,36069
Ontonagon,46.7092403,-89.7052853,318,Michigan,MI,26131
Orange,33.4751201,-117.7056751,228120,California,CA,06059
Orange,28.484923300000002,-81.61930500000001,90609,Florida,FL,12095
Orange,38.485526799999995,-86.6419064,1372,Indiana,IN,18117
Orange,41.3743803,-74.6242785,29541,New York,NY,36071
Orange,36.0669164,-79.1981478,12248,North Carolina,NC,37135
Orange,30.067062,-93.868581,6280,Texas,TX,48361
Orange,43.967071600000004,-72.70860359999999,1930,Vermont,VT,50017
Orange,38.1893129,-78.3166801,2628,Virginia,VA,51137
Orangeburg,33.508249199999995,-81.2954117,7660,South Carolina,SC,45075
Oregon,36.6275915,-91.631413,755,Missouri,MO,29149
Orleans,29.9447273,-90.1256613,24075,Louisiana,LA,22071
Orleans,43.211161100000005,-78.37677,3158,New York,NY,36073
Orleans,44.647727200000006,-72.402091,1686,Vermont,VT,50019
Osage,38.6107902,-95.8400235,1137,Kansas,KS,20139
Osage,38.249570299999995,-92.1278983,1011,Missouri,MO,29125
Osage,36.567628000000006,-96.661635,3393,Oklahoma,OK,40113
Osborne,39.21286370000001,-99.052635,253,Kansas,KS,20163
Osceola,28.3114952,-81.59556540000001,20739,Florida,FL,12097
Osceola,43.3086254,-95.8126634,417,Iowa,IA,19143
Osceola,43.894732899999994,-85.55256329999999,1949,Michigan,MI,26133
Oscoda,44.601981200000004,-84.299426,467,Michigan,MI,26135
Oswego,43.3109165,-76.5498428,10805,New York,NY,36075
Otero,37.9390695,-104.08520379999999,1478,Colorado,CO,08101
Otero,32.641272,-106.07288319999999,3538,New Mexico,NM,35035
Otoe,40.5667417,-96.399847,960,Nebraska,NE,31131
Otsego,45.0440344,-84.8675292,1744,Michigan,MI,26009
Otsego,42.3500958,-75.3093171,5944,New York,NY,36077
Ottawa,38.99350820000001,-97.8452995,402,Kansas,KS,20143
Ottawa,42.8438184,-86.1343549,24162,Michigan,MI,26139
Ottawa,41.52218870000001,-83.3698339,2698,Ohio,OH,39123
Ottawa,36.6394222,-94.94040940000001,2755,Oklahoma,OK,40041
Otter Tail,46.2754511,-96.0897932,3287,Minnesota,MN,27111
Ouachita,33.4319395,-93.0489574,1821,Arkansas,AR,05103
Ouachita,32.5122703,-92.3386089,12036,Louisiana,LA,22073
Ouray,38.0971189,-107.75492539999999,200,Colorado,CO,08091
Outagamie,44.274504799999995,-88.6791324,14139,Wisconsin,WI,55087
Overton,36.4384917,-85.4730571,1174,Tennessee,TN,47133
Owen,39.2328285,-87.0161353,1368,Indiana,IN,18119
Owen,38.4919056,-84.8028547,507,Kentucky,KY,21187
Owsley,37.4255812,-83.6402073,346,Kentucky,KY,21189
Owyhee,42.8460076,-116.67647859999998,787,Idaho,ID,16073
Oxford,43.837897600000005,-70.9465682,3994,Maine,ME,23017
Ozark,36.576448799999994,-92.72498409999999,564,Missouri,MO,29153
Ozaukee,43.2420489,-88.00982320000001,6252,Wisconsin,WI,55089
Pacific,46.329607,-124.0569688,1152,Washington,WA,53049
Page,40.6088734,-95.3197181,1104,Iowa,IA,19145
Page,38.525324,-78.6296265,1440,Virginia,VA,51139
Palm Beach,26.5388186,-80.72871909999999,77829,Florida,FL,12099
Palo Alto,42.9649902,-94.7854172,688,Iowa,IA,19147
Palo Pinto,32.4554075,-98.41816829999999,1963,Texas,TX,48143
Pamlico,35.0705267,-76.8547598,570,North Carolina,NC,37137
Panola,34.303262200000006,-89.95231609999999,2986,Mississippi,MS,28107
Panola,32.038799499999996,-94.5758803,1640,Texas,TX,48365
Park,39.2289196,-105.9698284,799,Colorado,CO,08093
Park,45.2421515,-110.91291399999999,787,Montana,MT,30067
Park,44.5526099,-110.5301263,1943,Wyoming,WY,56039
Parke,39.7218565,-87.33027320000001,1081,Indiana,IN,18121
Parker,32.704455800000005,-97.9931485,7744,Texas,TX,48367
Parmer,34.4246078,-102.9437419,850,Texas,TX,48369
Pasco,28.1980232,-82.8160781,25337,Florida,FL,12101
Pasquotank,36.2886055,-76.2687339,3211,North Carolina,NC,37139
Passaic,41.028134,-74.518867,38452,New Jersey,NJ,34027
Patrick,36.6072273,-80.5340761,987,Virginia,VA,51141
Paulding,33.884708,-84.87192850000001,7706,Georgia,GA,13223
Paulding,41.071205799999994,-84.7329678,1254,Ohio,OH,39125
Pawnee,38.1992615,-99.5441821,526,Kansas,KS,20145
Pawnee,40.092969599999996,-96.2094519,171,Nebraska,NE,31133
Pawnee,36.156965500000005,-96.5593158,1173,Oklahoma,OK,40037
Payette,43.9660991,-116.910257,1698,Idaho,ID,16075
Payne,35.9717316,-97.06758590000001,7728,Oklahoma,OK,40119
Peach,32.570682899999994,-83.8901239,3715,Georgia,GA,13225
Pearl River,30.6552224,-89.6612595,4228,Mississippi,MS,28109
Pecos,30.7474591,-102.79079229999999,1032,Texas,TX,48371
Pembina,48.682182399999995,-97.8763452,437,North Dakota,ND,38067
Pemiscot,36.1386093,-89.9787793,1395,Missouri,MO,29069
Pend Oreille,48.1858506,-117.1968142,735,Washington,WA,53051
Pender,34.505123299999994,-78.167047,3308,North Carolina,NC,37141
Pendleton,38.769191,-84.4451379,1046,Kentucky,KY,21191
Pendleton,38.602695600000004,-79.5692091,432,West Virginia,WV,54071
Pennington,47.999109600000004,-96.18854449999999,951,Minnesota,MN,27113
Pennington,44.0192402,-103.77860179999999,6714,South Dakota,SD,46103
Penobscot,44.7852824,-69.2362765,12053,Maine,ME,23019
Peoria,40.7820179,-89.9376082,13248,Illinois,IL,17143
Pepin,44.528229100000004,-92.2397122,494,Wisconsin,WI,55091
Perkins,40.798995500000004,-101.98652259999999,163,Nebraska,NE,31135
Perkins,45.5166348,-102.8580196,181,South Dakota,SD,46105
Perquimans,36.1734313,-76.42126409999999,790,North Carolina,NC,37143
Perry,32.4310678,-87.4821625,984,Alabama,AL,01105
Perry,35.052327899999995,-92.9993754,764,Arkansas,AR,05105
Perry,37.9822974,-89.5904406,1397,Illinois,IL,17145
Perry,37.944942100000006,-86.6682583,1117,Indiana,IN,18123
Perry,37.309110499999996,-83.4733267,2090,Kentucky,KY,21193
Perry,31.170495199999998,-88.9151193,1045,Mississippi,MS,28111
Perry,37.711323799999995,-89.8776142,1245,Missouri,MO,29157
Perry,39.6923826,-82.3162937,2941,Ohio,OH,39127
Perry,40.2984145,-77.6019339,3404,Pennsylvania,PA,42099
Perry,35.612943,-87.8710104,504,Tennessee,TN,47135
Pershing,40.374813399999994,-118.18904040000001,294,Nevada,NV,32027
Person,36.264861700000004,-79.08321679999999,2527,North Carolina,NC,37145
Petersburg (city),37.2093565,-77.4972104,5700,Virginia,VA,51053
Petroleum,47.1419168,-108.22657530000001,32,Montana,MT,30069
Pettis,38.6243064,-93.4146758,2927,Missouri,MO,29159
Phelps,37.6753586,-92.04248100000001,4068,Missouri,MO,29169
Phelps,40.4999749,-99.6339238,555,Nebraska,NE,31137
Philadelphia,39.9795704,-75.2570363,117132,Pennsylvania,PA,42101
Phillips,34.3005153,-91.0072831,1848,Arkansas,AR,05107
Phillips,40.5944498,-102.6003277,308,Colorado,CO,08095
Phillips,39.6384506,-99.5774494,353,Kansas,KS,20147
Phillips,47.751189399999994,-108.5924753,333,Montana,MT,30071
Piatt,39.8013506,-88.7302593,1070,Illinois,IL,17147
Pickaway,39.56494179999999,-83.2597844,3895,Ohio,OH,39129
Pickens,33.0772107,-88.20269609999998,1430,Alabama,AL,01107
Pickens,34.459957700000004,-84.4317525,1685,Georgia,GA,13227
Pickens,34.8361908,-82.8533975,12399,South Carolina,SC,45077
Pickett,36.562129999999996,-85.1490642,176,Tennessee,TN,47137
Pierce,31.309373200000003,-82.25324959999999,1355,Georgia,GA,13229
Pierce,42.325157700000005,-97.8113275,460,Nebraska,NE,31139
Pierce,48.260870600000004,-100.0532199,248,North Dakota,ND,38069
Pierce,47.15740529999999,-122.6935355,52435,Washington,WA,53053
Pierce,44.734174200000005,-92.7063189,4223,Wisconsin,WI,55093
Pike,31.788704700000004,-86.1262147,3429,Alabama,AL,01109
Pike,34.2431655,-93.9315844,734,Arkansas,AR,05061
Pike,32.9724881,-84.44909990000001,1386,Georgia,GA,13293
Pike,39.696602899999995,-91.2450131,1075,Illinois,IL,17149
Pike,38.2555021,-87.25952640000001,796,Indiana,IN,18125
Pike,37.3134985,-82.643578,4112,Kentucky,KY,21195
Pike,31.0403238,-90.50626770000001,3254,Mississippi,MS,28113
Pike,39.3443783,-91.371349,1201,Missouri,MO,29163
Pike,39.0456326,-83.1082196,1856,Ohio,OH,39131
Pike,41.32550689999999,-75.23906070000001,3792,Pennsylvania,PA,42103
Pima,32.2377533,-112.6533018,68862,Arizona,AZ,04019
Pinal,32.9799865,-112.1448518,14201,Arizona,AZ,04021
Pine,45.8390934,-93.0895188,1873,Minnesota,MN,27115
Pinellas,27.891840600000002,-82.8499793,50416,Florida,FL,12103
Pipestone,43.8513924,-96.3920045,695,Minnesota,MN,27117
Piscataquis,45.2291834,-69.5965207,1046,Maine,ME,23021
Pitkin,39.2055564,-107.04579720000001,625,Colorado,CO,08097
Pitt,35.6839656,-77.6264673,15649,North Carolina,NC,37147
Pittsburg,34.6556092,-96.0393211,2714,Oklahoma,OK,40005
Pittsylvania,36.576885600000004,-79.6425656,2573,Virginia,VA,51143
Piute,38.180066100000005,-112.25246070000001,103,Utah,UT,49031
Placer,38.7820701,-121.3731554,24613,California,CA,06061
Plaquemines,29.339544300000004,-89.4815496,1668,Louisiana,LA,22075
Platte,39.2190742,-94.7247329,5882,Missouri,MO,29165
Platte,41.518773700000004,-97.6283402,2333,Nebraska,NE,31141
Platte,41.7439489,-104.8303056,539,Wyoming,WY,56031
Pleasants,39.368716600000006,-81.2904342,457,West Virginia,WV,54073
Plumas,39.838288,-121.13423449999999,1232,California,CA,06063
Plymouth,42.6978654,-96.5349256,1671,Iowa,IA,19149
Plymouth,41.665794,-70.814531,34357,Massachusetts,MA,25023
Pocahontas,42.5983515,-94.8399814,397,Iowa,IA,19151
Pocahontas,38.184420200000005,-80.26231159999999,426,West Virginia,WV,54075
Poinsett,35.5060787,-90.9283959,1760,Arkansas,AR,05111
Pointe Coupee,30.546815600000002,-91.6141538,1422,Louisiana,LA,22077
Polk,34.3993658,-94.3903036,1358,Arkansas,AR,05113
Polk,27.762895399999998,-82.02534770000001,40294,Florida,FL,12105
Polk,34.0003161,-85.27653079999999,3099,Georgia,GA,13233
Polk,41.570085299999995,-93.798416,26828,Iowa,IA,19049
Polk,47.5349676,-96.7629064,2352,Minnesota,MN,27119
Polk,37.539863000000004,-93.5880026,2785,Missouri,MO,29167
Polk,41.067034299999996,-97.7791378,292,Nebraska,NE,31143
Polk,35.2654438,-82.3097005,1176,North Carolina,NC,37149
Polk,45.0771138,-123.65639270000001,5951,Oregon,OR,41071
Polk,35.031282399999995,-84.6808561,1088,Tennessee,TN,47139
Polk,30.5744728,-94.91117879999999,2734,Texas,TX,48373
Polk,45.2748456,-92.641761,2980,Wisconsin,WI,55095
Pondera,48.168933,-112.4112835,422,Montana,MT,30073
Pontotoc,34.1572829,-89.2076657,1881,Mississippi,MS,28115
Pontotoc,34.60213579999999,-96.803604,2872,Oklahoma,OK,40123
Pope,35.3775327,-93.2734533,5543,Arkansas,AR,05115
Pope,37.3814589,-88.53942020000001,338,Illinois,IL,17151
Pope,45.556817200000005,-95.5377747,611,Minnesota,MN,27121
Poquoson (city),37.1333191,-76.353027,1009,Virginia,VA,51735
Portage,41.1323227,-81.33278059999999,13927,Ohio,OH,39133
Portage,44.6089217,-89.75172490000001,5074,Wisconsin,WI,55097
Porter,41.3096721,-87.21456059999998,11401,Indiana,IN,18127
Portsmouth (city),36.8129405,-76.3710045,6244,Virginia,VA,51740
Posey,37.9319594,-87.90571109999999,1643,Indiana,IN,18129
Pottawatomie,39.4188968,-96.61766309999999,1443,Kansas,KS,20149
Pottawatomie,35.0047706,-97.0698292,5266,Oklahoma,OK,40125
Pottawattamie,41.2272769,-95.8784389,6753,Iowa,IA,19155
Potter,41.7938748,-78.12249059999999,1191,Pennsylvania,PA,42105
Potter,45.0617501,-100.1581395,137,South Dakota,SD,46107
Potter,35.2647606,-102.12767779999999,8546,Texas,TX,48375
Powder River,45.0756127,-105.3749243,84,Montana,MT,30075
Powell,37.8546883,-83.93971020000001,849,Kentucky,KY,21197
Powell,46.3664828,-112.77250090000001,462,Montana,MT,30077
Power,42.4422036,-112.9127795,579,Idaho,ID,16077
Poweshiek,41.5610393,-92.69375550000001,1605,Iowa,IA,19157
Powhatan,37.545988,-77.9367278,2099,Virginia,VA,51145
Prairie,34.5859995,-91.41750479999999,519,Arkansas,AR,05117
Prairie,46.890150899999995,-105.5022273,49,Montana,MT,30079
Pratt,37.45877410000001,-98.9363918,688,Kansas,KS,20007
Preble,39.6352211,-84.67830450000001,2729,Ohio,OH,39135
Prentiss,34.467115,-88.45514859999999,1675,Mississippi,MS,28117
Presidio,29.888045899999998,-104.51913859999999,647,Texas,TX,48377
Presque Isle,45.3283922,-84.2425199,758,Michigan,MI,26141
Preston,39.2756513,-79.7602707,1884,West Virginia,WV,54077
Price,45.5288055,-90.60345720000001,806,Wisconsin,WI,55099
Prince Edward,37.106333500000005,-78.3801075,3008,Virginia,VA,51147
Prince George,37.2213813,-77.2704641,1561,Virginia,VA,51149
Prince George's,38.6726657,-77.0185489,67048,Maryland,MD,24033
Prince William,38.8101139,-77.6177887,21195,Virginia,VA,51153
Providence,41.7820674,-71.7268333,48856,Rhode Island,RI,44007
Prowers,37.918016200000004,-102.63955370000001,978,Colorado,CO,08099
Pueblo,37.893271399999996,-104.9036264,11593,Colorado,CO,08101
Pulaski,34.5904859,-92.3900453,25880,Arkansas,AR,05125
Pulaski,32.282016399999996,-83.52322459999999,808,Georgia,GA,13235
Pulaski,37.12926289999999,-89.22435959999999,455,Illinois,IL,17153
Pulaski,40.9817381,-86.8684253,968,Indiana,IN,18131
Pulaski,37.0299484,-84.8151249,4025,Kentucky,KY,21199
Pulaski,37.690279,-92.2842797,6490,Missouri,MO,29169
